Datum Tid (UTC) Lufttemperatur Kvalitet
1963 10 05 9.63333 G
1963 10 06 7.86667 G
1963 10 07 8.73333 G
1963 10 08 8.9 G
1963 10 09 11.0667 G
1963 10 10 9.26667 G
1963 10 11 10.9 G
1963 10 12 10.7333 G
1963 10 13 10.3667 G
1963 10 14 7.93333 G
1963 10 15 7.56667 G
1963 10 16 8.16667 G
1963 10 17 9.53333 G
1963 10 18 11.0333 G
1963 10 19 10.6 G
1963 10 20 9.13333 G
1963 10 21 12 G
1963 10 22 9.8 G
1963 10 23 10.7667 G
1963 10 24 8.83333 G
1963 10 25 9.7 G
1963 10 26 7.96667 G
1963 10 27 7.46667 G
1963 10 28 7.7 G
1963 10 29 6.93333 G
1963 10 30 6.6 G
1963 10 31 7.06667 G
1963 11 01 8.03333 G
1963 11 02 8.66667 G
1963 11 03 8.3 G
1963 11 04 7.63333 G
1963 11 05 8.16667 G
1963 11 06 7.86667 G
1963 11 07 8.63333 G
1963 11 08 8.3 G
1963 11 09 8.16667 G
1963 11 10 5.43333 G
1963 11 11 7.3 G
1963 11 12 8.86667 G
1963 11 13 8.03333 G
1963 11 14 6.33333 G
1963 11 15 5.8 G
1963 11 16 6.36667 G
1963 11 17 6.46667 G
1963 11 18 8.06667 G
1963 11 19 7.83333 G
1963 11 20 3.4 G
1963 11 21 4.8 G
1963 11 22 7.26667 G
1963 11 23 6.26667 G
1963 11 24 3.3 G
1963 11 25 7.26667 G
1963 11 26 6.2 G
1963 11 27 5.4 G
1963 11 28 5.96667 G
1963 11 29 6.33333 G
1963 11 30 3.23333 G
1963 12 01 3.86667 G
1963 12 02 2.53333 G
1963 12 03 0.0666667 G
1963 12 04 -0.6 G
1963 12 05 -1.86667 G
1963 12 06 1.16667 G
1963 12 07 1.73333 G
1963 12 08 0.633333 G
1963 12 09 0.233333 G
1963 12 10 -0.133333 G
1963 12 11 1.6 G
1963 12 12 -0.6 G
1963 12 13 -2.2 G
1963 12 14 -2.06667 G
1963 12 15 -1.86667 G
1963 12 16 -1.23333 G
1963 12 17 -5.7 G
1963 12 18 -4.1 G
1963 12 19 -2.33333 G
1963 12 20 -3.5 G
1963 12 21 -6.56667 G
1963 12 22 -6.96667 G
1963 12 23 -0.866667 G
1963 12 24 -3.96667 G
1963 12 25 -4.13333 G
1963 12 26 1.46667 G
1963 12 27 2.6 G
1963 12 28 3 G
1963 12 29 1.23333 G
1963 12 30 3.5 G
1963 12 31 3.26667 G
1964 01 01 2.23333 G
1964 01 02 1.16667 G
1964 01 03 1 G
1964 01 04 0.5 G
1964 01 05 0.266667 G
1964 01 06 -0.433333 G
1964 01 07 0.733333 G
1964 01 08 0.233333 G
1964 01 09 0.766667 G
1964 01 10 0.4 G
1964 01 11 -0.866667 G
1964 01 12 -3.1 G
1964 01 13 -2.36667 G
1964 01 14 -4.7 G
1964 01 15 -2.6 G
1964 01 16 -2.06667 G
1964 01 17 0.466667 G
1964 01 18 0.0333333 G
1964 01 19 -1.4 G
1964 01 20 0.1 G
1964 01 21 2.13333 G
1964 01 22 3.83333 G
1964 01 23 1.26667 G
1964 01 24 2.4 G
1964 01 25 2.46667 G
1964 01 26 2.4 G
1964 01 27 -1.13333 G
1964 01 28 -1.06667 G
1964 01 29 0.366667 G
1964 01 30 1.9 G
1964 01 31 3.06667 G
1964 02 01 4.26667 G
1964 02 02 3.66667 G
1964 02 03 3.9 G
1964 02 04 3.2 G
1964 02 05 -0.133333 G
1964 02 06 -2.93333 G
1964 02 07 -0.666667 G
1964 02 08 2.83333 G
1964 02 09 2.63333 G
1964 02 10 1.86667 G
1964 02 11 1.13333 G
1964 02 12 -6.1 G
1964 02 13 -6.26667 G
1964 02 14 -0.9 G
1964 02 15 -3.76667 G
1964 02 16 -3.16667 G
1964 02 17 -3.1 G
1964 02 18 -5.16667 G
1964 02 19 -7.2 G
1964 02 20 -1.93333 G
1964 02 21 -0.6 G
1964 02 22 -1.33333 G
1964 02 23 -2.16667 G
1964 02 24 -1.2 G
1964 02 25 1.53333 G
1964 02 26 1.26667 G
1964 02 27 -0.166667 G
1964 02 28 0.266667 G
1964 02 29 0 G
1964 03 01 -1.63333 G
1964 03 02 -1.7 G
1964 03 03 0.266667 G
1964 03 04 -0.733333 G
1964 03 05 -1.63333 G
1964 03 06 -3.8 G
1964 03 07 -4.16667 G
1964 03 08 -2.73333 G
1964 03 09 1.36667 G
1964 03 10 0.9 G
1964 03 11 -0.633333 G
1964 03 12 -0.3 G
1964 03 13 -1.2 G
1964 03 14 -2.33333 G
1964 03 15 -1.76667 G
1964 03 16 -2.16667 G
1964 03 17 -1.63333 G
1964 03 18 -0.6 G
1964 03 19 -2.13333 G
1964 03 20 -1.36667 G
1964 03 21 -0.2 G
1964 03 22 0.433333 G
1964 03 23 0.766667 G
1964 03 24 -0.3 G
1964 03 25 0.9 G
1964 03 26 2 G
1964 03 27 1.4 G
1964 03 28 2.33333 G
1964 03 29 1.7 G
1964 03 30 2.26667 G
1964 03 31 1.13333 G
1964 04 01 1.36667 G
1964 04 02 1.5 G
1964 04 03 2.86667 G
1964 04 04 3.53333 G
1964 04 05 3.96667 G
1964 04 06 3.36667 G
1964 04 07 1.56667 G
1964 04 08 4.4 G
1964 04 09 4.96667 G
1964 04 10 6.66667 G
1964 04 11 5.46667 G
1964 04 12 7.46667 G
1964 04 13 7.63333 G
1964 04 14 6.36667 G
1964 04 15 8.53333 G
1964 04 16 11.6 G
1964 04 17 13.3333 G
1964 04 18 14.2333 G
1964 04 19 15.3667 G
1964 04 20 13.6 G
1964 04 21 13.8667 G
1964 04 22 11.6667 G
1964 04 23 9.6 G
1964 04 24 7.73333 G
1964 04 25 5.8 G
1964 04 26 7.03333 G
1964 04 27 12.4333 G
1964 04 28 12.3333 G
1964 04 29 9.8 G
1964 04 30 10.0667 G
1964 05 01 8.4 G
1964 05 02 8.26667 G
1964 05 03 8.36667 G
1964 05 04 10.3667 G
1964 05 05 9.93333 G
1964 05 06 11.7 G
1964 05 07 12.7333 G
1964 05 08 12.1667 G
1964 05 09 13.2667 G
1964 05 10 13.5 G
1964 05 11 12.4667 G
1964 05 12 13.4667 G
1964 05 13 18.2 G
1964 05 14 11.3 G
1964 05 15 10.9333 G
1964 05 16 10.6 G
1964 05 17 10.7667 G
1964 05 18 11.1333 G
1964 05 19 10.6 G
1964 05 20 11.6667 G
1964 05 21 13.2667 G
1964 05 22 13.7333 G
1964 05 23 15.6 G
1964 05 24 16.4333 G
1964 05 25 17.3333 G
1964 05 26 16.5 G
1964 05 27 17.7 G
1964 05 28 17.9667 G
1964 05 29 18.5333 G
1964 05 30 17.2667 G
1964 05 31 15.5667 G
1964 06 01 10.7333 G
1964 06 02 11.4333 G
1964 06 03 18.9333 G
1964 06 04 13.4 G
1964 06 05 16.2333 G
1964 06 06 17.3667 G
1964 06 07 17.1333 G
1964 06 08 15.7333 G
1964 06 09 14.4333 G
1964 06 10 17.5667 G
1964 06 11 21.1333 G
1964 06 12 18.9333 G
1964 06 13 20.3667 G
1964 06 14 22.5 G
1964 06 15 16.7333 G
1964 06 16 16.0667 G
1964 06 17 15.2 G
1964 06 18 17.3333 G
1964 06 19 19.2333 G
1964 06 20 15.9 G
1964 06 21 14.0667 G
1964 06 22 15.3667 G
1964 06 23 12.3333 G
1964 06 24 13.2667 G
1964 06 25 15.7 G
1964 06 26 18.4667 G
1964 06 27 19.7667 G
1964 06 28 17.6667 G
1964 06 29 13.7667 G
1964 06 30 14.8667 G
1964 07 01 12.9 G
1964 07 02 15.3 G
1964 07 03 14.8 G
1964 07 04 12.9667 G
1964 07 05 13.1667 G
1964 07 06 12.6667 G
1964 07 07 13.9 G
1964 07 08 13.8667 G
1964 07 09 15.6333 G
1964 07 10 16.1333 G
1964 07 11 15.6 G
1964 07 12 15.3667 G
1964 07 13 18.1 G
1964 07 14 19.4333 G
1964 07 15 20.5 G
1964 07 16 21.2 G
1964 07 17 19.3333 G
1964 07 18 20.2667 G
1964 07 19 20.5667 G
1964 07 20 18.2333 G
1964 07 21 17.4 G
1964 07 22 16.9667 G
1964 07 23 16.3667 G
1964 07 24 14.3 G
1964 07 25 17.9667 G
1964 07 26 19.1333 G
1964 07 27 20.8 G
1964 07 28 19.0333 G
1964 07 29 15.7 G
1964 07 30 15.7 G
1964 07 31 17.5 G
1964 08 01 13.7 G
1964 08 02 15.7 G
1964 08 03 14.8667 G
1964 08 04 15.4333 G
1964 08 05 17.8 G
1964 08 06 17 G
1964 08 07 19.1667 G
1964 08 08 18.4 G
1964 08 09 14.9333 G
1964 08 10 17.2 G
1964 08 11 17.6667 G
1964 08 12 17.2 G
1964 08 13 15.2667 G
1964 08 14 15.5333 G
1964 08 15 17.5 G
1964 08 16 13.8 G
1964 08 17 14.2 G
1964 08 18 17.6667 G
1964 08 19 18.7333 G
1964 08 20 15.1 G
1964 08 21 13.2333 G
1964 08 22 13.4667 G
1964 08 23 15.2667 G
1964 08 24 14.3333 G
1964 08 25 16.7667 G
1964 08 26 17.4 G
1964 08 27 23.4667 G
1964 08 28 19.7333 G
1964 08 29 16.0667 G
1964 08 30 12.4667 G
1964 08 31 13.9667 G
1964 09 01 14.7 G
1964 09 02 14.7 G
1964 09 03 15.9333 G
1964 09 04 18.0333 G
1964 09 05 19.4333 G
1964 09 06 18.2 G
1964 09 07 15.8 G
1964 09 08 13.6667 G
1964 09 09 10.8333 G
1964 09 10 11.4667 G
1964 09 11 13.6333 G
1964 09 12 11.7333 G
1964 09 13 10.1667 G
1964 09 14 12.6 G
1964 09 15 17.2 G
1964 09 16 15.6333 G
1964 09 17 13.9 G
1964 09 18 11.2 G
1964 09 19 12.4667 G
1964 09 20 10.9333 G
1964 09 21 7.86667 G
1964 09 22 9.7 G
1964 09 23 11.7 G
1964 09 24 13 G
1964 09 25 13.4333 G
1964 09 26 14.3667 G
1964 09 27 12.9 G
1964 09 28 12.3667 G
1964 09 29 13.3 G
1964 09 30 10.4333 G
1964 10 01 7.93333 G
1964 10 02 8.8 G
1964 10 03 9.1 G
1964 10 04 8.26667 G
1964 10 05 10.4667 G
1964 10 06 11.6667 G
1964 10 07 12.8 G
1964 10 08 11.5667 G
1964 10 09 8.83333 G
1964 10 10 8.63333 G
1964 10 11 8.2 G
1964 10 12 10.3667 G
1964 10 13 9.6 G
1964 10 14 9.13333 G
1964 10 15 8.23333 G
1964 10 16 8.4 G
1964 10 17 7.33333 G
1964 10 18 7.9 G
1964 10 19 8.73333 G
1964 10 20 7.8 G
1964 10 21 8.56667 G
1964 10 22 8.6 G
1964 10 23 7.2 G
1964 10 24 6.53333 G
1964 10 25 6.13333 G
1964 10 26 4.66667 G
1964 10 27 4.96667 G
1964 10 28 7.16667 G
1964 10 29 8.73333 G
1964 10 30 6.43333 G
1964 10 31 5.83333 G
1964 11 01 6.46667 G
1964 11 02 6.93333 G
1964 11 03 4.13333 G
1964 11 04 5.1 G
1964 11 05 5.73333 G
1964 11 06 4.93333 G
1964 11 07 2.93333 G
1964 11 08 6.63333 G
1964 11 09 5.8 G
1964 11 10 3.66667 G
1964 11 11 2.06667 G
1964 11 12 4.2 G
1964 11 13 7.53333 G
1964 11 14 8.23333 G
1964 11 15 8.3 G
1964 11 16 6.3 G
1964 11 17 5.26667 G
1964 11 18 4.06667 G
1964 11 19 3.6 G
1964 11 20 8.1 G
1964 11 21 7.6 G
1964 11 22 3.2 G
1964 11 23 8.53333 G
1964 11 24 7.83333 G
1964 11 25 7.6 G
1964 11 26 6 G
1964 11 27 6.13333 G
1964 11 28 4.4 G
1964 11 29 2 G
1964 11 30 0.466667 G
1964 12 01 0.633333 G
1964 12 02 -1.13333 G
1964 12 03 1.03333 G
1964 12 04 0.6 G
1964 12 05 -1.53333 G
1964 12 06 -3.06667 G
1964 12 07 6.36667 G
1964 12 08 6.4 G
1964 12 09 8.13333 G
1964 12 10 7.73333 G
1964 12 11 6.66667 G
1964 12 12 5.2 G
1964 12 13 7.53333 G
1964 12 14 4.96667 G
1964 12 15 3.46667 G
1964 12 16 0.0666667 G
1964 12 17 3.9 G
1964 12 18 1 G
1964 12 19 -2.7 G
1964 12 20 -0.766667 G
1964 12 21 0.433333 G
1964 12 22 -0.9 G
1964 12 23 2.9 G
1964 12 24 0.3 G
1964 12 25 0.533333 G
1964 12 26 -5.2 G
1964 12 27 -5 G
1964 12 28 -5.83333 G
1964 12 29 -5.43333 G
1964 12 30 -1.3 G
1964 12 31 3.16667 G
1965 01 01 3.1 G
1965 01 02 2.06667 G
1965 01 03 -2.23333 G
1965 01 04 -1.4 G
1965 01 05 2.3 G
1965 01 06 -2.13333 G
1965 01 07 -0.7 G
1965 01 08 4 G
1965 01 09 1.6 G
1965 01 10 -3.26667 G
1965 01 11 0.533333 G
1965 01 12 3.06667 G
1965 01 13 4.4 G
1965 01 14 3.5 G
1965 01 15 3.33333 G
1965 01 16 3.03333 G
1965 01 17 4.3 G
1965 01 18 3.36667 G
1965 01 19 2.6 G
1965 01 20 1.73333 G
1965 01 21 0.766667 G
1965 01 22 -1.3 G
1965 01 23 0.766667 G
1965 01 24 1.23333 G
1965 01 25 1.3 G
1965 01 26 -1.06667 G
1965 01 27 -0.166667 G
1965 01 28 -1.3 G
1965 01 29 -1 G
1965 01 30 -2.5 G
1965 01 31 -0.1 G
1965 02 01 -1.4 G
1965 02 02 -0.666667 G
1965 02 03 -0.3 G
1965 02 04 -0.2 G
1965 02 05 1.03333 G
1965 02 06 0.533333 G
1965 02 07 2.26667 G
1965 02 08 -1.66667 G
1965 02 09 -3.2 G
1965 02 10 2.7 G
1965 02 11 0.833333 G
1965 02 12 2.73333 G
1965 02 13 2.93333 G
1965 02 14 0.2 G
1965 02 15 -2.6 G
1965 02 16 -3.03333 G
1965 02 17 -2.53333 G
1965 02 18 -2 G
1965 02 19 -2.26667 G
1965 02 20 -1.86667 G
1965 02 21 -2.2 G
1965 02 22 -1.53333 G
1965 02 23 -1.86667 G
1965 02 24 -3.86667 G
1965 02 25 -3.73333 G
1965 02 26 -3.8 G
1965 02 27 -6.23333 G
1965 02 28 -10.3333 G
1965 03 01 -6.8 G
1965 03 02 -6.83333 G
1965 03 03 -5.76667 G
1965 03 04 -3.86667 G
1965 03 05 -1.7 G
1965 03 06 -3.1 G
1965 03 07 -2.76667 G
1965 03 08 -1.06667 G
1965 03 09 -0.4 G
1965 03 10 -0.433333 G
1965 03 11 1.93333 G
1965 03 12 1.8 G
1965 03 13 2.8 G
1965 03 14 1.8 G
1965 03 15 3.8 G
1965 03 16 4.73333 G
1965 03 17 3.66667 G
1965 03 18 5.46667 G
1965 03 19 3.76667 G
1965 03 20 2.7 G
1965 03 21 1.36667 G
1965 03 22 2.13333 G
1965 03 23 2.56667 G
1965 03 24 3.76667 G
1965 03 25 1.63333 G
1965 03 26 2.36667 G
1965 03 27 2.53333 G
1965 03 28 5.56667 G
1965 03 29 9.7 G
1965 03 30 7.16667 G
1965 03 31 6.26667 G
1965 04 01 6.3 G
1965 04 02 2.53333 G
1965 04 03 6.16667 G
1965 04 04 6.23333 G
1965 04 05 7.1 G
1965 04 06 8.36667 G
1965 04 07 3.9 G
1965 04 08 1.2 G
1965 04 09 0.866667 G
1965 04 10 3.73333 G
1965 04 11 4.53333 G
1965 04 12 5.8 G
1965 04 13 5.23333 G
1965 04 14 5.96667 G
1965 04 15 7.26667 G
1965 04 16 5.5 G
1965 04 17 5.63333 G
1965 04 18 5.6 G
1965 04 19 6.13333 G
1965 04 20 8.33333 G
1965 04 21 9.26667 G
1965 04 22 9.13333 G
1965 04 23 8.13333 G
1965 04 24 6.73333 G
1965 04 25 6.6 G
1965 04 26 7.53333 G
1965 04 27 5.66667 G
1965 04 28 10.3333 G
1965 04 29 10.9333 G
1965 04 30 11.4 G
1965 05 01 10.7 G
1965 05 02 7.86667 G
1965 05 03 5.33333 G
1965 05 04 6.46667 G
1965 05 05 6.03333 G
1965 05 06 7.13333 G
1965 05 07 8.83333 G
1965 05 08 9.7 G
1965 05 09 8.83333 G
1965 05 10 8.5 G
1965 05 11 11.6333 G
1965 05 12 11.7667 G
1965 05 13 12.0667 G
1965 05 14 12.5667 G
1965 05 15 6.13333 G
1965 05 16 5.86667 G
1965 05 17 10.4333 G
1965 05 18 9.63333 G
1965 05 19 7.9 G
1965 05 20 8.63333 G
1965 05 21 10.2 G
1965 05 22 11.0667 G
1965 05 23 8.4 G
1965 05 24 11.2667 G
1965 05 25 13 G
1965 05 26 13.6333 G
1965 05 27 13.7333 G
1965 05 28 14.3 G
1965 05 29 12.0667 G
1965 05 30 10.2667 G
1965 05 31 10.7333 G
1965 06 01 12.8667 G
1965 06 02 13.8333 G
1965 06 03 15.4667 G
1965 06 04 15.1333 G
1965 06 05 16.4 G
1965 06 06 17.5 G
1965 06 07 16.2667 G
1965 06 08 16.9 G
1965 06 09 16.2667 G
1965 06 10 18.7333 G
1965 06 11 19.1333 G
1965 06 12 15.9333 G
1965 06 13 15.5 G
1965 06 14 17.9333 G
1965 06 15 17.5 G
1965 06 16 18.8333 G
1965 06 17 17.9333 G
1965 06 18 13.5667 G
1965 06 19 14.5667 G
1965 06 20 16.8 G
1965 06 21 17.3667 G
1965 06 22 16.8333 G
1965 06 23 18.2 G
1965 06 24 17.4 G
1965 06 25 17.5667 G
1965 06 26 18.6667 G
1965 06 27 14.8667 G
1965 06 28 14.4 G
1965 06 29 15.6333 G
1965 06 30 15.5667 G
1965 07 01 14.9 G
1965 07 02 13.9333 G
1965 07 03 12.5667 G
1965 07 04 14.5667 G
1965 07 05 12.6 G
1965 07 06 12.7667 G
1965 07 07 12.5333 G
1965 07 08 11.4 G
1965 07 09 11.3 G
1965 07 10 11.9333 G
1965 07 11 12.1 G
1965 07 12 15.0667 G
1965 07 13 13.4 G
1965 07 14 16.5 G
1965 07 15 19.0333 G
1965 07 16 16.8333 G
1965 07 17 16.7667 G
1965 07 18 16.4667 G
1965 07 19 17.6333 G
1965 07 20 20.2667 G
1965 07 21 19.1333 G
1965 07 22 17.1333 G
1965 07 23 15.6 G
1965 07 24 17.1 G
1965 07 25 16 G
1965 07 26 14.3667 G
1965 07 27 13.9667 G
1965 07 28 14.3 G
1965 07 29 14.5333 G
1965 07 30 14.1 G
1965 07 31 13.9333 G
1965 08 01 15.0333 G
1965 08 02 14.4667 G
1965 08 03 15.7 G
1965 08 04 14.1 G
1965 08 05 15.2 G
1965 08 06 18 G
1965 08 07 15.6 G
1965 08 08 13.9 G
1965 08 09 15.1333 G
1965 08 10 15.1333 G
1965 08 11 15.2 G
1965 08 12 15.6667 G
1965 08 13 17.3 G
1965 08 14 16.1 G
1965 08 15 14.6667 G
1965 08 16 15.7667 G
1965 08 17 17 G
1965 08 18 18.3667 G
1965 08 19 19.2333 G
1965 08 20 18.9333 G
1965 08 21 17 G
1965 08 22 18.7667 G
1965 08 23 17.6667 G
1965 08 24 17.9333 G
1965 08 25 17.2333 G
1965 08 26 14.9667 G
1965 08 27 14.1667 G
1965 08 28 14.2 G
1965 08 29 13.3667 G
1965 08 30 13.9667 G
1965 08 31 13.4 G
1965 09 01 13.9 G
1965 09 02 14.6 G
1965 09 03 15.8667 G
1965 09 04 16.2667 G
1965 09 05 14.9333 G
1965 09 06 15.3333 G
1965 09 07 12.2667 G
1965 09 08 14.4667 G
1965 09 09 14.2333 G
1965 09 10 12.4 G
1965 09 11 13.1667 G
1965 09 12 12.4333 G
1965 09 13 12.9333 G
1965 09 14 13 G
1965 09 15 12.9 G
1965 09 16 15.2 G
1965 09 17 14.8 G
1965 09 18 17.0667 G
1965 09 19 12.0667 G
1965 09 20 12.0667 G
1965 09 21 14.1 G
1965 09 22 15.1667 G
1965 09 23 14.2667 G
1965 09 24 15 G
1965 09 25 13.4667 G
1965 09 26 15.8667 G
1965 09 27 14.3667 G
1965 09 28 13.6 G
1965 09 29 13.3 G
1965 09 30 13.3333 G
1965 10 01 12.5333 G
1965 10 02 12.9 G
1965 10 03 13 G
1965 10 04 11.2667 G
1965 10 05 9.1 G
1965 10 06 11.3667 G
1965 10 07 10 G
1965 10 08 9.8 G
1965 10 09 6.53333 G
1965 10 10 10.3667 G
1965 10 11 7.73333 G
1965 10 12 8.2 G
1965 10 13 10.6667 G
1965 10 14 10.8 G
1965 10 15 11.0333 G
1965 10 16 10.2667 G
1965 10 17 9.36667 G
1965 10 18 10.5 G
1965 10 19 9.13333 G
1965 10 20 9.53333 G
1965 10 21 7.73333 G
1965 10 22 7.26667 G
1965 10 23 7.56667 G
1965 10 24 7.53333 G
1965 10 25 6.63333 G
1965 10 26 7.66667 G
1965 10 27 8.93333 G
1965 10 28 12.8333 G
1965 10 29 10.4 G
1965 10 30 9.6 G
1965 10 31 8.6 G
1965 11 01 9.86667 G
1965 11 02 8.73333 G
1965 11 03 7.46667 G
1965 11 04 6.1 G
1965 11 05 6.5 G
1965 11 06 8.4 G
1965 11 07 6.1 G
1965 11 08 7.5 G
1965 11 09 7.7 G
1965 11 10 7.36667 G
1965 11 11 1.86667 G
1965 11 12 -0.4 G
1965 11 13 -2.46667 G
1965 11 14 -3.13333 G
1965 11 15 -3.26667 G
1965 11 16 -3.33333 G
1965 11 17 -3.13333 G
1965 11 18 -1.56667 G
1965 11 19 -0.5 G
1965 11 20 -1 G
1965 11 21 -4.2 G
1965 11 22 -6.26667 G
1965 11 23 -4.6 G
1965 11 24 -1.13333 G
1965 11 25 0.2 G
1965 11 26 2.33333 G
1965 11 27 1.33333 G
1965 11 28 0.733333 G
1965 11 29 1.16667 G
1965 11 30 2.23333 G
1965 12 01 0.866667 G
1965 12 02 1.33333 G
1965 12 03 2.46667 G
1965 12 04 2.1 G
1965 12 05 1.98682e-08 G
1965 12 06 1.56667 G
1965 12 07 0.3 G
1965 12 08 0.9 G
1965 12 09 2.06667 G
1965 12 10 4.33333 G
1965 12 11 0.833333 G
1965 12 12 -2.9 G
1965 12 13 -6.4 G
1965 12 14 -4.46667 G
1965 12 15 0.533333 G
1965 12 16 -2.86667 G
1965 12 17 -2.8 G
1965 12 18 3.36667 G
1965 12 19 3.06667 G
1965 12 20 2.96667 G
1965 12 21 1.46667 G
1965 12 22 -1.98682e-08 G
1965 12 23 0.933333 G
1965 12 24 0.866667 G
1965 12 25 1.56667 G
1965 12 26 1.96667 G
1965 12 27 1.2 G
1965 12 28 0.966667 G
1965 12 29 -0.0666667 G
1965 12 30 0.5 G
1965 12 31 -0.0666667 G
1966 01 01 -2.56667 G
1966 01 02 0.866667 G
1966 01 03 -3.86667 G
1966 01 04 -10.4 G
1966 01 05 -8 G
1966 01 06 -2.5 G
1966 01 07 -0.533333 G
1966 01 08 -2.3 G
1966 01 09 -2.13333 G
1966 01 10 -1.9 G
1966 01 11 -2.43333 G
1966 01 12 -3.63333 G
1966 01 13 -5.7 G
1966 01 14 -7.66667 G
1966 01 15 -3.03333 G
1966 01 16 -3.73333 G
1966 01 17 -4.56667 G
1966 01 18 -0.1 G
1966 01 19 -4.06667 G
1966 01 20 -2.9 G
1966 01 21 -2.06667 G
1966 01 22 -1.76667 G
1966 01 23 -1.83333 G
1966 01 24 -3.73333 G
1966 01 25 -5.1 G
1966 01 26 -2.13333 G
1966 01 27 -4.53333 G
1966 01 28 -2.66667 G
1966 01 29 0.2 G
1966 01 30 3.2 G
1966 01 31 1.6 G
1966 02 01 1.53333 G
1966 02 02 -1.2 G
1966 02 03 -2.63333 G
1966 02 04 -2.26667 G
1966 02 05 1.06667 G
1966 02 06 3.73333 G
1966 02 07 -5.8 G
1966 02 08 -9.7 G
1966 02 09 -10.4333 G
1966 02 10 -6.66667 G
1966 02 11 -5.63333 G
1966 02 12 -7.3 G
1966 02 13 -5.03333 G
1966 02 14 -1.33333 G
1966 02 15 -3.8 G
1966 02 16 -8.36667 G
1966 02 17 -11.3333 G
1966 02 18 -4.86667 G
1966 02 19 -3.43333 G
1966 02 20 0.7 G
1966 02 21 5.53333 G
1966 02 22 2.56667 G
1966 02 23 4.16667 G
1966 02 24 2.93333 G
1966 02 25 3.23333 G
1966 02 26 5.06667 G
1966 02 27 5.33333 G
1966 02 28 5.83333 G
1966 03 01 3.43333 G
1966 03 02 1.7 G
1966 03 03 3.73333 G
1966 03 04 1.43333 G
1966 03 05 1.1 G
1966 03 06 2.2 G
1966 03 07 4.93333 G
1966 03 08 4.23333 G
1966 03 09 3.7 G
1966 03 10 3.43333 G
1966 03 11 3.2 G
1966 03 12 1.13333 G
1966 03 13 -4.96667 G
1966 03 14 -3.36667 G
1966 03 15 1.66667 G
1966 03 16 2.26667 G
1966 03 17 6.26667 G
1966 03 18 2.2 G
1966 03 19 -0.0333333 G
1966 03 20 3.06667 G
1966 03 21 4.3 G
1966 03 22 4 G
1966 03 23 4.16667 G
1966 03 24 3.13333 G
1966 03 25 1.06667 G
1966 03 26 1.73333 G
1966 03 27 1.76667 G
1966 03 28 2.63333 G
1966 03 29 2.93333 G
1966 03 30 3.4 G
1966 03 31 2.4 G
1966 04 01 5.13333 G
1966 04 02 8.13333 G
1966 04 03 8.16667 G
1966 04 04 6.46667 G
1966 04 05 3.26667 G
1966 04 06 3.73333 G
1966 04 07 2.13333 G
1966 04 08 2.96667 G
1966 04 09 0.5 G
1966 04 10 0.233333 G
1966 04 11 -0.366667 G
1966 04 12 -1.76667 G
1966 04 13 -2.66667 G
1966 04 14 -3.16667 G
1966 04 15 -2.7 G
1966 04 16 -2.86667 G
1966 04 17 -1.1 G
1966 04 18 -1.43333 G
1966 04 19 0.133333 G
1966 04 20 2.53333 G
1966 04 21 2.03333 G
1966 04 22 5.23333 G
1966 04 23 3.03333 G
1966 04 24 10.1333 G
1966 04 25 10.4 G
1966 04 26 8.66667 G
1966 04 27 10.1667 G
1966 04 28 8.83333 G
1966 04 29 10.0333 G
1966 04 30 12.7 G
1966 05 01 13.8667 G
1966 05 02 15.6667 G
1966 05 03 18.9333 G
1966 05 04 12.2667 G
1966 05 05 10 G
1966 05 06 9.26667 G
1966 05 07 12.4 G
1966 05 08 9.26667 G
1966 05 09 9.86667 G
1966 05 10 7.6 G
1966 05 11 6.4 G
1966 05 12 10.9667 G
1966 05 13 11.2667 G
1966 05 14 15.7333 G
1966 05 15 14.4333 G
1966 05 16 15.3667 G
1966 05 17 16.2 G
1966 05 18 18.6667 G
1966 05 19 15.0667 G
1966 05 20 11.4333 G
1966 05 21 12.2667 G
1966 05 22 13.1333 G
1966 05 23 12.2667 G
1966 05 24 11.1333 G
1966 05 25 10.4333 G
1966 05 26 8.56667 G
1966 05 27 10.5667 G
1966 05 28 12.2667 G
1966 05 29 12.7 G
1966 05 30 13.9 G
1966 05 31 15.3 G
1966 06 01 13.8667 G
1966 06 02 12.5333 G
1966 06 03 12.5333 G
1966 06 04 15.9 G
1966 06 05 20.0667 G
1966 06 06 17.5667 G
1966 06 07 15.1333 G
1966 06 08 17.4 G
1966 06 09 14.1667 G
1966 06 10 14.9667 G
1966 06 11 16.1 G
1966 06 12 17.2333 G
1966 06 13 18.7667 G
1966 06 14 21.0667 G
1966 06 15 22.3333 G
1966 06 16 22.9667 G
1966 06 17 22.3 G
1966 06 18 21.0333 G
1966 06 19 20.4667 G
1966 06 20 13.9 G
1966 06 21 16.7333 G
1966 06 22 18.6 G
1966 06 23 19.7333 G
1966 06 24 18.7333 G
1966 06 25 17.0333 G
1966 06 26 17.1 G
1966 06 27 14.6333 G
1966 06 28 15.5667 G
1966 06 29 17.6667 G
1966 06 30 19.9333 G
1966 07 01 18.7 G
1966 07 02 16.7 G
1966 07 03 18.9333 G
1966 07 04 18.4333 G
1966 07 05 17.4333 G
1966 07 06 17.9 G
1966 07 07 17.7333 G
1966 07 08 17.9667 G
1966 07 09 17.7333 G
1966 07 10 18.6667 G
1966 07 11 17.0667 G
